rx_id,npi,prescriber_name,product,trx,week_start,site_name,site_address_line1,site_address_line2,site_city,site_state,site_zip
RX00683,1000000076,"Andrew D. Perez, MD",ECZEMABIO,10,2026-02-23,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00684,1000000076,"Andrew D. Perez, MD",ECZEMABIO,9,2026-03-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00685,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,9,2026-01-05,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00686,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,4,2026-01-12,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00687,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,8,2026-01-19,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00688,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,9,2026-01-26,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00689,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,8,2026-02-02,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00690,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,7,2026-02-09,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00691,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,8,2026-02-16,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00692,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,5,2026-02-23,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00693,1000000077,"Benjamin E. Taylor, MD",ECZEMABIO,10,2026-03-02,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00694,1000000078,"Priya B. Thomas, MD",ECZEMABIO,4,2026-01-05,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00695,1000000078,"Priya B. Thomas, MD",ECZEMABIO,4,2026-01-12,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00696,1000000078,"Priya B. Thomas, MD",ECZEMABIO,4,2026-01-19,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00697,1000000078,"Priya B. Thomas, MD",ECZEMABIO,4,2026-01-26,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00698,1000000078,"Priya B. Thomas, MD",ECZEMABIO,9,2026-02-02,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00699,1000000078,"Priya B. Thomas, MD",ECZEMABIO,4,2026-02-09,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00700,1000000078,"Priya B. Thomas, MD",ECZEMABIO,8,2026-02-16,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00701,1000000078,"Priya B. Thomas, MD",ECZEMABIO,5,2026-02-23,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00702,1000000078,"Priya B. Thomas, MD",ECZEMABIO,11,2026-03-02,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00703,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,0,2026-01-05,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00704,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,4,2026-01-12,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00705,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,4,2026-01-19,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00706,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,4,2026-01-26,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00707,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,2,2026-02-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00708,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,5,2026-02-09,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00709,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,0,2026-02-16,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00710,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,3,2026-02-23,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00711,1000000079,"Evelyn C. Martin, MD",ECZEMABIO,2,2026-03-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00712,1000000080,"Isabella C. Patel, MD",ECZEMABIO,6,2026-01-05,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00713,1000000080,"Isabella C. Patel, MD",ECZEMABIO,5,2026-01-12,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00714,1000000080,"Isabella C. Patel, MD",ECZEMABIO,6,2026-01-19,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00715,1000000080,"Isabella C. Patel, MD",ECZEMABIO,3,2026-01-26,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00716,1000000080,"Isabella C. Patel, MD",ECZEMABIO,6,2026-02-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00717,1000000080,"Isabella C. Patel, MD",ECZEMABIO,5,2026-02-09,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00718,1000000080,"Isabella C. Patel, MD",ECZEMABIO,0,2026-02-16,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00719,1000000080,"Isabella C. Patel, MD",ECZEMABIO,2,2026-02-23,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00720,1000000080,"Isabella C. Patel, MD",ECZEMABIO,4,2026-03-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00721,1000000081,"Matthew Martinez, MD",ECZEMABIO,7,2026-01-05,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00722,1000000081,"Matthew Martinez, MD",ECZEMABIO,8,2026-01-12,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00723,1000000081,"Matthew Martinez, MD",ECZEMABIO,4,2026-01-19,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00724,1000000081,"Matthew Martinez, MD",ECZEMABIO,12,2026-01-26,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00725,1000000081,"Matthew Martinez, MD",ECZEMABIO,11,2026-02-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00726,1000000081,"Matthew Martinez, MD",ECZEMABIO,6,2026-02-09,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00727,1000000081,"Matthew Martinez, MD",ECZEMABIO,5,2026-02-16,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00728,1000000081,"Matthew Martinez, MD",ECZEMABIO,10,2026-02-23,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00729,1000000081,"Matthew Martinez, MD",ECZEMABIO,6,2026-03-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00730,1000000082,"Elijah B. Adams, MD",ECZEMABIO,8,2026-01-05,Astoria Dermatology,30-07 30th Ave,Ste 1,Astoria,NY,11102
RX00731,1000000082,"Elijah B. Adams, MD",ECZEMABIO,8,2026-01-12,Astoria Dermatology,30-07 30th Ave,Ste 1,Astoria,NY,11102
RX00732,1000000082,"Elijah B. Adams, MD",ECZEMABIO,7,2026-01-19,Mount Sinai Hospital,1 Gustave L Levy Pl,,New York,NY,10029
RX00733,1000000082,"Elijah B. Adams, MD",ECZEMABIO,9,2026-01-26,Mount Sinai Hospital,1 Gustave L Levy Pl,,New York,NY,10029
RX00734,1000000082,"Elijah B. Adams, MD",ECZEMABIO,12,2026-02-02,Astoria Dermatology,30-07 30th Ave,Ste 1,Astoria,NY,11102
RX00735,1000000082,"Elijah B. Adams, MD",ECZEMABIO,11,2026-02-09,Mount Sinai Hospital,1 Gustave L Levy Pl,,New York,NY,10029
RX00736,1000000082,"Elijah B. Adams, MD",ECZEMABIO,7,2026-02-16,Mount Sinai Hospital,1 Gustave L Levy Pl,,New York,NY,10029
RX00737,1000000082,"Elijah B. Adams, MD",ECZEMABIO,7,2026-02-23,Mount Sinai Hospital,1 Gustave L Levy Pl,,New York,NY,10029
RX00738,1000000082,"Elijah B. Adams, MD",ECZEMABIO,7,2026-03-02,Mount Sinai Hospital,1 Gustave L Levy Pl,,New York,NY,10029
RX00739,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,8,2026-01-05,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00740,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,8,2026-01-12,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00741,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,3,2026-01-19,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00742,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,5,2026-01-26,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00743,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,5,2026-02-02,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00744,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,12,2026-02-09,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00745,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,9,2026-02-16,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00746,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,4,2026-02-23,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00747,1000000083,"Isabella B. Thomas, MD",ECZEMABIO,5,2026-03-02,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00748,1000000084,"Liam D. Wright, MD",ECZEMABIO,3,2026-01-05,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00749,1000000084,"Liam D. Wright, MD",ECZEMABIO,4,2026-01-12,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00750,1000000084,"Liam D. Wright, MD",ECZEMABIO,11,2026-01-19,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00751,1000000084,"Liam D. Wright, MD",ECZEMABIO,6,2026-01-26,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00752,1000000084,"Liam D. Wright, MD",ECZEMABIO,9,2026-02-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00753,1000000084,"Liam D. Wright, MD",ECZEMABIO,9,2026-02-09,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00754,1000000084,"Liam D. Wright, MD",ECZEMABIO,10,2026-02-16,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00755,1000000084,"Liam D. Wright, MD",ECZEMABIO,8,2026-02-23,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00756,1000000084,"Liam D. Wright, MD",ECZEMABIO,5,2026-03-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00757,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,2,2026-01-05,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00758,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,2,2026-01-12,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00759,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,5,2026-01-19,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00760,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,2,2026-01-26,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00761,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,6,2026-02-02,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00762,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,4,2026-02-09,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00763,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,4,2026-02-16,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00764,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,0,2026-02-23,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00765,1000000085,"Alexander E. Phillips, MD",ECZEMABIO,0,2026-03-02,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00766,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,12,2026-01-05,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00767,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,13,2026-01-12,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00768,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,9,2026-01-19,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00769,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,10,2026-01-26,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00770,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,16,2026-02-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00771,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,22,2026-02-09,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00772,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,21,2026-02-16,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00773,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,23,2026-02-23,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00774,1000000086,"Ava B. Mitchell, MD",ECZEMABIO,22,2026-03-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00775,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,6,2026-01-05,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00776,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,4,2026-01-12,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00777,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,4,2026-01-19,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00778,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,12,2026-01-26,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00779,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,7,2026-02-02,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00780,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,9,2026-02-09,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00781,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,3,2026-02-16,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00782,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,7,2026-02-23,NYU Langone Health (Tisch Hospital),550 1st Ave,,New York,NY,10016
RX00783,1000000087,"Charlotte B. Brown, MD",ECZEMABIO,5,2026-03-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00784,1000000088,"Samuel B. Davis, MD",ECZEMABIO,7,2026-01-05,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00785,1000000088,"Samuel B. Davis, MD",ECZEMABIO,7,2026-01-12,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00786,1000000088,"Samuel B. Davis, MD",ECZEMABIO,8,2026-01-19,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00787,1000000088,"Samuel B. Davis, MD",ECZEMABIO,4,2026-01-26,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00788,1000000088,"Samuel B. Davis, MD",ECZEMABIO,3,2026-02-02,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00789,1000000088,"Samuel B. Davis, MD",ECZEMABIO,10,2026-02-09,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00790,1000000088,"Samuel B. Davis, MD",ECZEMABIO,9,2026-02-16,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00791,1000000088,"Samuel B. Davis, MD",ECZEMABIO,5,2026-02-23,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00792,1000000088,"Samuel B. Davis, MD",ECZEMABIO,5,2026-03-02,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00793,1000000089,"John E. Taylor, MD",ECZEMABIO,9,2026-01-05,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00794,1000000089,"John E. Taylor, MD",ECZEMABIO,11,2026-01-12,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00795,1000000089,"John E. Taylor, MD",ECZEMABIO,6,2026-01-19,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00796,1000000089,"John E. Taylor, MD",ECZEMABIO,11,2026-01-26,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00797,1000000089,"John E. Taylor, MD",ECZEMABIO,11,2026-02-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00798,1000000089,"John E. Taylor, MD",ECZEMABIO,8,2026-02-09,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00799,1000000089,"John E. Taylor, MD",ECZEMABIO,4,2026-02-16,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00800,1000000089,"John E. Taylor, MD",ECZEMABIO,9,2026-02-23,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00801,1000000089,"John E. Taylor, MD",ECZEMABIO,3,2026-03-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00802,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,9,2026-01-05,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00803,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,3,2026-01-12,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00804,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,10,2026-01-19,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00805,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,4,2026-01-26,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00806,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,8,2026-02-02,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00807,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,12,2026-02-09,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00808,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,9,2026-02-16,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00809,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,12,2026-02-23,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00810,1000000090,"Elijah D. Jackson, MD",ECZEMABIO,9,2026-03-02,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00811,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,21,2026-01-05,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00812,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,17,2026-01-12,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00813,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,11,2026-01-19,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00814,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,20,2026-01-26,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00815,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,8,2026-02-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00816,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,18,2026-02-09,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00817,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,13,2026-02-16,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00818,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,22,2026-02-23,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00819,1000000091,"Benjamin Nguyen, MD",ECZEMABIO,19,2026-03-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00820,1000000092,"Lucas Chen, MD",ECZEMABIO,4,2026-01-05,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00821,1000000092,"Lucas Chen, MD",ECZEMABIO,9,2026-01-12,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00822,1000000092,"Lucas Chen, MD",ECZEMABIO,4,2026-01-19,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00823,1000000092,"Lucas Chen, MD",ECZEMABIO,6,2026-01-26,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00824,1000000092,"Lucas Chen, MD",ECZEMABIO,9,2026-02-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00825,1000000092,"Lucas Chen, MD",ECZEMABIO,12,2026-02-09,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00826,1000000092,"Lucas Chen, MD",ECZEMABIO,9,2026-02-16,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00827,1000000092,"Lucas Chen, MD",ECZEMABIO,11,2026-02-23,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00828,1000000092,"Lucas Chen, MD",ECZEMABIO,4,2026-03-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00829,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,3,2026-01-05,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00830,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,6,2026-01-12,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00831,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,2,2026-01-19,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00832,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,5,2026-01-26,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00833,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,2,2026-02-02,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00834,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,1,2026-02-09,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00835,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,2,2026-02-16,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00836,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,6,2026-02-23,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00837,1000000093,"Evelyn A. Jackson, MD",ECZEMABIO,1,2026-03-02,SoHo Dermatology,120 Wooster St,Suite 2,New York,NY,10012
RX00838,1000000094,"Samuel D. King, MD",ECZEMABIO,0,2026-01-05,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00839,1000000094,"Samuel D. King, MD",ECZEMABIO,4,2026-01-12,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00840,1000000094,"Samuel D. King, MD",ECZEMABIO,5,2026-01-19,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00841,1000000094,"Samuel D. King, MD",ECZEMABIO,0,2026-01-26,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00842,1000000094,"Samuel D. King, MD",ECZEMABIO,4,2026-02-02,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00843,1000000094,"Samuel D. King, MD",ECZEMABIO,4,2026-02-09,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00844,1000000094,"Samuel D. King, MD",ECZEMABIO,1,2026-02-16,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00845,1000000094,"Samuel D. King, MD",ECZEMABIO,6,2026-02-23,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00846,1000000094,"Samuel D. King, MD",ECZEMABIO,2,2026-03-02,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00847,1000000095,"Harper E. Singh, MD",ECZEMABIO,5,2026-01-05,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00848,1000000095,"Harper E. Singh, MD",ECZEMABIO,5,2026-01-12,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00849,1000000095,"Harper E. Singh, MD",ECZEMABIO,5,2026-01-19,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00850,1000000095,"Harper E. Singh, MD",ECZEMABIO,4,2026-01-26,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00851,1000000095,"Harper E. Singh, MD",ECZEMABIO,10,2026-02-02,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00852,1000000095,"Harper E. Singh, MD",ECZEMABIO,12,2026-02-09,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00853,1000000095,"Harper E. Singh, MD",ECZEMABIO,10,2026-02-16,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
RX00854,1000000095,"Harper E. Singh, MD",ECZEMABIO,12,2026-02-23,NewYork-Presbyterian/Weill Cornell Medical Center,525 E 68th St,,New York,NY,10065
